X_Local,Y_Local,Z_Local,Mean_Amplitude
-1.7052081551062803,10.50963198639747,0.0,4970.2068725361
-1.7883890776623166,10.495797437481723,0.0,4971.717215682817
-1.8715700057150269,10.481284513620343,0.0,4941.433397570864
-1.9547509395731777,10.46609039259587,0.0,4907.5186292781755
-2.0379318795534718,10.450212102921617,0.0,4894.197361713082
-2.1211128259810645,10.433646520809894,0.0,4927.715929102149
-2.20429377919011,10.41639036695407,0.0,4964.037343267879
-2.2874747395243324,10.39844020311642,0.0,4924.4576163340635
-2.3706557073376264,10.379792428513074,0.0,4819.372531929721
-2.45383668299469,10.360443275986766,0.0,4741.528822732166
-2.5370176668716957,10.340388807957401,0.0,4762.026435261649
-2.6201986593569893,10.319624912139666,0.0,4824.101009056152
-2.703379660851842,10.298147297016214,0.0,4881.352821946777
-2.7865606717712357,10.275951487054014,0.0,4950.991995160541
-2.869741692544694,10.253032817650615,0.0,5019.197098294349
-2.952922723617174,10.229386429796026,0.0,5081.988070477626
-3.036103765450005,10.205007264434949,0.0,5147.993398199741
-3.1192848185218836,10.179890056512825,0.0,5215.833525112947
-3.2024658833299373,10.154029328688075,0.0,5252.634957220664
-3.28564696039086,10.127419384691446,0.0,5255.209625710057
-3.3688280502421084,10.10005430231203,0.0,5240.227037716639
-3.4520091534431967,10.071927925987863,0.0,5261.438995536823
-3.5351902705770617,10.043033858977429,0.0,5360.770343256075
-3.6183714022515363,10.013365455086419,0.0,5501.095789121097
-3.7015525491009167,9.982915809922183,0.0,5598.3228218354625
-3.784733711787642,9.951677751646098,0.0,5613.2758593152175
-3.8679148910040997,9.91964383119165,0.0,5607.611120218217
